,Fixed Acidity,Volatile Acidity,Citric Acid,Residual Sugar,Chlorides,Free SO2,Total SO2,pH,Alcohol,Quality Grade
3793,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3794,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3795,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
3796,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3797,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3798,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3799,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3800,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3801,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3802,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3803,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3804,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3805,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3806,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3807,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3808,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3809,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3810,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,C
3811,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3812,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3813,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3814,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3815,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3816,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3817,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3818,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3819,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3820,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
3821,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3822,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3823,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3824,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3825,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3826,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3827,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3828,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3829,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3830,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3831,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
3832,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
3833,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3834,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3835,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3836,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,B
3837,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,B
3838,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3839,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3840,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3841,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3842,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3843,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3844,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3845,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3846,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3847,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3848,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3849,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3850,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3851,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
3852,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3853,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,B
3854,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3855,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3856,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3857,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3858,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3859,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3860,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3861,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3862,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3863,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3864,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3865,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3866,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3867,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3868,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3869,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3870,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3871,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3872,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3873,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3874,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3875,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3876,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3877,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3878,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3879,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3880,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3881,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3882,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3883,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3884,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3885,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3886,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3887,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3888,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3889,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3890,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
3891,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3892,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3893,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
3894,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3895,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3896,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3897,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3898,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3899,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3900,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
3901,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,B
3902,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
3903,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,B
3905,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,B
3906,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,B
3907,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
3908,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3910,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3911,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3912,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,B
3913,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3914,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,B
3916,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3917,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3918,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
3919,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,B
3920,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3921,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3922,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
3923,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3924,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3925,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3926,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3927,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3928,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3929,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3930,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3931,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,B
3932,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
3933,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
3934,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3935,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3937,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3938,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3939,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3940,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3941,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3942,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3943,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3944,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3946,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
3947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3948,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3949,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3950,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3951,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3952,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3953,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3954,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3955,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3956,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3957,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,B
3958,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3959,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3960,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3961,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3962,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3963,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,B
3964,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3965,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3966,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3967,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3968,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3969,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
3970,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3971,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
3972,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3973,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
3974,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3975,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3976,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,B
3977,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3978,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3979,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3980,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3981,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
3982,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3983,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
3984,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,B
3985,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3986,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3987,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3988,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3989,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3990,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3991,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3992,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
3993,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3994,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3995,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
3996,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
3997,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
3998,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
3999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4000,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4001,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4003,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4004,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
4005,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4006,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4007,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4008,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4009,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4010,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4011,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4012,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4013,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4014,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4015,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4016,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4017,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4018,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4019,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4020,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4021,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4022,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4023,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4024,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4026,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4027,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4028,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4029,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4030,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
4031,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4032,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4033,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4034,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4035,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4036,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4037,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4038,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4039,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4040,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4041,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4042,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4043,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4044,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4045,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4046,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4047,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4048,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4049,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4050,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4051,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4052,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4053,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4054,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4055,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4056,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4057,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
4058,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4059,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4060,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4061,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4062,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,B
4063,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4064,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4065,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,A
4066,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4067,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4068,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4069,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4070,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4071,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4072,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
4073,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4074,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4075,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4076,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4077,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4078,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4079,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
4080,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4081,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4082,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4083,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
4084,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
4085,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4086,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4087,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
4088,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4089,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4090,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4091,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4092,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4093,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4094,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
4095,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4096,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4097,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4098,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
4099,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4100,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4101,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4102,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4103,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4104,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4105,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4106,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4107,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4108,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4109,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4110,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4111,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4112,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4113,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4114,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4115,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
4116,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4117,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
4118,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,A
4119,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
4120,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
4121,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4122,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
4123,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4124,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4125,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4126,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
4127,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
4128,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4129,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
4130,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
4131,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
